Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Nossrat Peseschkian,https://en.wikipedia.org/wiki/Nossrat_Peseschkian,Q71387,https://www.wikidata.org/wiki/Q71387,male,neurologist; physician; psychiatrist; psychotherapist; writer,Germany,Kashan,1933-06-18T00:00:00Z,,
Gholam-Hossein Sa'edi,https://en.wikipedia.org/wiki/Gholam-Hossein_Sa%27edi,,,,,,,,,
Kazem Sami,https://en.wikipedia.org/wiki/Kazem_Sami,Q3194452,https://www.wikidata.org/wiki/Q3194452,male,physician; politician; psychiatrist,Iran,Mashhad,1935-01-01T00:00:00Z,,
Mohammadreza Sargolzaee,https://en.wikipedia.org/wiki/Mohammadreza_Sargolzaee,Q65198460,https://www.wikidata.org/wiki/Q65198460,male,,,,,,
Bahman Sholevar,https://en.wikipedia.org/wiki/Bahman_Sholevar,Q4842663,https://www.wikidata.org/wiki/Q4842663,male,linguist; novelist; poet; psychiatrist; translator; writer,Iran,Tehran,1941-02-06T00:00:00Z,,
Afshin Yadollahi,https://en.wikipedia.org/wiki/Afshin_Yadollahi,Q5940369,https://www.wikidata.org/wiki/Q5940369,male,physician; psychiatrist; songwriter,Iran,Isfahan,1969-01-11T00:00:00Z,,
Kamiar and Arash Alaei incident,https://en.wikipedia.org/wiki/Kamiar_and_Arash_Alaei_incident,Q6357333,https://www.wikidata.org/wiki/Q6357333,,,,,1969-01-01T00:00:00Z,,
Hossein Malek-Afzali,https://en.wikipedia.org/wiki/Hossein_Malek-Afzali,Q5909082,https://www.wikidata.org/wiki/Q5909082,male,inventor; physician,Iran,,1939-01-01T00:00:00Z,,
Abolhassan Ziyā-Zarifi,https://en.wikipedia.org/wiki/Abolhassan_Ziy%C4%81-Zarifi,,,,,,,,,
Rahmatollah Hafezi,https://en.wikipedia.org/wiki/Rahmatollah_Hafezi,Q16045832,https://www.wikidata.org/wiki/Q16045832,male,physician; politician,Iran,Isfahan,1964-01-01T00:00:00Z,,
Iradj Fazel,https://en.wikipedia.org/wiki/Iradj_Fazel,Q6066374,https://www.wikidata.org/wiki/Q6066374,male,physician; politician; surgeon,Iran,Ardestan,1939-01-01T00:00:00Z,,
Minoo Lenarz,https://en.wikipedia.org/wiki/Minoo_Lenarz,Q23059458,https://www.wikidata.org/wiki/Q23059458,female,university teacher,Germany,Tehran,1966-09-18T00:00:00Z,,
Aboutorab Naficy,https://en.wikipedia.org/wiki/Aboutorab_Naficy,Q65195616,https://www.wikidata.org/wiki/Q65195616,male,physician,Iran,,1914-01-01T00:00:00Z,,
Younan Nowzaradan,https://en.wikipedia.org/wiki/Younan_Nowzaradan,Q20895340,https://www.wikidata.org/wiki/Q20895340,male,physician; surgeon,Iran,Tehran,1944-10-11T00:00:00Z,,
Sakineh Peri,https://en.wikipedia.org/wiki/Sakineh_Peri,Q115202021,https://www.wikidata.org/wiki/Q115202021,female,physician,,,1902-01-01T00:00:00Z,,
Ali Asqar Peyvandi,https://en.wikipedia.org/wiki/Ali_Asqar_Peyvandi,Q42296457,https://www.wikidata.org/wiki/Q42296457,male,politician,,,1962-01-01T00:00:00Z,,
Masoud Pezeshkian,https://en.wikipedia.org/wiki/Masoud_Pezeshkian,Q5933752,https://www.wikidata.org/wiki/Q5933752,male,academic; cardiac surgeon; general practitioner; general surgeon; politician,Iran,Mahabad,1954-09-29T00:00:00Z,drpezeshkian,https://x.com/drpezeshkian
Noraladin Pirmoazzen,https://en.wikipedia.org/wiki/Noraladin_Pirmoazzen,Q5871052,https://www.wikidata.org/wiki/Q5871052,male,physician; politician,Iran,Ardabil,1958-01-01T00:00:00Z,,
Rahim Rahmanzadeh,https://en.wikipedia.org/wiki/Rahim_Rahmanzadeh,Q2127396,https://www.wikidata.org/wiki/Q2127396,male,surgeon,Iran,Shabestar,1934-06-13T00:00:00Z,,
Farrokh Saidi,https://en.wikipedia.org/wiki/Farrokh_Saidi,Q5436325,https://www.wikidata.org/wiki/Q5436325,male,academic,Iran,Tehran,1929-11-22T00:00:00Z,,
Mahdi Balali-Mood,https://en.wikipedia.org/wiki/Mahdi_Balali-Mood,Q5948324,https://www.wikidata.org/wiki/Q5948324,male,academic,Iran,Mud,1942-01-01T00:00:00Z,,
Hamid Reza Rasekh,https://en.wikipedia.org/wiki/Hamid_Reza_Rasekh,Q60474406,https://www.wikidata.org/wiki/Q60474406,male,pharmacologist,,Kerman,1962-01-01T00:00:00Z,,
Gholam-Reza Pourmand,https://en.wikipedia.org/wiki/Gholam-Reza_Pourmand,Q5556846,https://www.wikidata.org/wiki/Q5556846,male,scientist; urologist,,,,,
Farzaneh Sharifi,https://en.wikipedia.org/wiki/Farzaneh_Sharifi,Q129032570,https://www.wikidata.org/wiki/Q129032570,female,urologist,Iran,,1961-01-01T00:00:00Z,,
Fereydoon Abbasi,https://en.wikipedia.org/wiki/Fereydoon_Abbasi,Q1342153,https://www.wikidata.org/wiki/Q1342153,male,nuclear physicist; physicist; politician; university teacher,Iran; Pahlavi Iran,Abadan,1958-07-11T00:00:00Z,farnazfassihi,https://x.com/farnazfassihi
Abbas Anvari,https://en.wikipedia.org/wiki/Abbas_Anvari,Q4663730,https://www.wikidata.org/wiki/Q4663730,male,physicist,Iran; Pahlavi Iran,Tehran,1944-03-06T00:00:00Z,,
Saeed Borji,https://en.wikipedia.org/wiki/Saeed_Borji,Q134913248,https://www.wikidata.org/wiki/Q134913248,male,nuclear physicist,Iran,Abadan,1958-01-01T00:00:00Z,,
Mohsen Fakhrizadeh,https://en.wikipedia.org/wiki/Mohsen_Fakhrizadeh,Q2895606,https://www.wikidata.org/wiki/Q2895606,male,military personnel; nuclear physicist,Iran; Pahlavi Iran,Qom,1961-03-21T00:00:00Z,khamenei_ir,https://x.com/khamenei_ir
Mehran Kardar,https://en.wikipedia.org/wiki/Mehran_Kardar,Q619103,https://www.wikidata.org/wiki/Q619103,male,physicist; university teacher,Pahlavi Iran; United States,Iran,1957-08-01T00:00:00Z,,
Reza Mansouri,https://en.wikipedia.org/wiki/Reza_Mansouri,Q7319760,https://www.wikidata.org/wiki/Q7319760,male,astronomer; inventor; physicist,Iran,Tehran,1948-01-01T00:00:00Z,,
Abdolhamid Minouchehr,https://en.wikipedia.org/wiki/Abdolhamid_Minouchehr,Q134892847,https://www.wikidata.org/wiki/Q134892847,male,nuclear physicist; physicist; university teacher,Iran,,1962-06-06T00:00:00Z,,
Firouz Partovi,https://en.wikipedia.org/wiki/Firouz_Partovi,Q10858378,https://www.wikidata.org/wiki/Q10858378,male,physicist,Iran,Tabriz,1936-01-01T00:00:00Z,,
Majid Shahriari,https://en.wikipedia.org/wiki/Majid_Shahriari,Q1883538,https://www.wikidata.org/wiki/Q1883538,male,professor,Iran,Zanjan,1967-12-07T00:00:00Z,,
Ahmad Shirzad,https://en.wikipedia.org/wiki/Ahmad_Shirzad,Q4695479,https://www.wikidata.org/wiki/Q4695479,male,academic; physicist; politician,Iran,Isfahan,1958-01-01T00:00:00Z,,
Massoud Ali-Mohammadi,https://en.wikipedia.org/wiki/Massoud_Ali-Mohammadi,Q927682,https://www.wikidata.org/wiki/Q927682,male,academic; physicist,Iran,Tehran,1959-08-24T00:00:00Z,,
Taghi Amirani,https://en.wikipedia.org/wiki/Taghi_Amirani,Q75863698,https://www.wikidata.org/wiki/Q75863698,male,film director; physicist,Iran; United Kingdom,,1960-09-01T00:00:00Z,,
Nima Arkani-Hamed,https://en.wikipedia.org/wiki/Nima_Arkani-Hamed,Q545142,https://www.wikidata.org/wiki/Q545142,male,physicist; theoretical physicist,Canada; United States,Houston,1972-04-05T00:00:00Z,,
Yasaman Farzan,https://en.wikipedia.org/wiki/Yasaman_Farzan,Q20011926,https://www.wikidata.org/wiki/Q20011926,female,mathematician; physicist; researcher; university teacher,Iran,Tabriz,1977-01-01T00:00:00Z,,
Ramin Golestanian,https://en.wikipedia.org/wiki/Ramin_Golestanian,Q17578789,https://www.wikidata.org/wiki/Q17578789,male,physicist,Iran,Paris,1971-02-26T00:00:00Z,,
Hassan Jawahery,https://en.wikipedia.org/wiki/Hassan_Jawahery,Q5679696,https://www.wikidata.org/wiki/Q5679696,male,physicist,Iran,Iran,2000-01-01T00:00:00Z,,
Sadollah Nasiri Gheydari,https://en.wikipedia.org/wiki/Sadollah_Nasiri_Gheydari,Q7398027,https://www.wikidata.org/wiki/Q7398027,male,physicist; politician,Iran,Zanjan,1959-01-01T00:00:00Z,,
Shahriar Rouhani,https://en.wikipedia.org/wiki/Shahriar_Rouhani,Q81545455,https://www.wikidata.org/wiki/Q81545455,male,diplomat; physicist; revolutionary,,,,,
Pedram Roushan,https://en.wikipedia.org/wiki/Pedram_Roushan,Q88345606,https://www.wikidata.org/wiki/Q88345606,male,physicist; researcher,Iran,Sari,1978-01-01T00:00:00Z,,
Taha Yasseri,https://en.wikipedia.org/wiki/Taha_Yasseri,Q26869105,https://www.wikidata.org/wiki/Q26869105,male,editing staff; physicist,,Tehran,1984-09-06T00:00:00Z,tahayasseri,https://x.com/tahayasseri
Mansour Asgari,https://en.wikipedia.org/wiki/Mansour_Asgari,Q134912679,https://www.wikidata.org/wiki/Q134912679,male,nuclear physicist,Iran,Tehran,1958-06-03T00:00:00Z,,
Ardeshir Hosseinpour,https://en.wikipedia.org/wiki/Ardeshir_Hosseinpour,Q455988,https://www.wikidata.org/wiki/Q455988,male,academic; inventor; nuclear physicist; physicist,Iran,Tehran,1962-12-22T00:00:00Z,,
Hassan Sayyad Khodaei,https://en.wikipedia.org/wiki/Hassan_Sayyad_Khodaei,Q112234935,https://www.wikidata.org/wiki/Q112234935,male,military officer,Iran,,1972-01-01T00:00:00Z,,
Dariush Rezaeinejad,https://en.wikipedia.org/wiki/Dariush_Rezaeinejad,Q1166011,https://www.wikidata.org/wiki/Q1166011,male,engineer; physicist,Iran,Abdanan,1977-02-18T00:00:00Z,,
Seyyed Isar Tabatabai Qomsheh,https://en.wikipedia.org/wiki/Seyyed_Isar_Tabatabai_Qomsheh,Q136366803,https://www.wikidata.org/wiki/Q136366803,male,nuclear physicist,,,,,
Ali Asghar Soltanieh,https://en.wikipedia.org/wiki/Ali_Asghar_Soltanieh,Q4724676,https://www.wikidata.org/wiki/Q4724676,male,diplomat,Iran,Tehran,1950-10-01T00:00:00Z,,
Ahmadreza Zolfaghari Daryani,https://en.wikipedia.org/wiki/Ahmadreza_Zolfaghari_Daryani,Q134892845,https://www.wikidata.org/wiki/Q134892845,male,nuclear physicist; university teacher,Iran,,1959-11-26T00:00:00Z,,
Kameel Ahmady,https://en.wikipedia.org/wiki/Kameel_Ahmady,Q76167155,https://www.wikidata.org/wiki/Q76167155,male,academic,,Naqadeh,,KameelAhmady,https://x.com/KameelAhmady
Jalal Al-e-Ahmad,https://en.wikipedia.org/wiki/Jalal_Al-e-Ahmad,Q1399341,https://www.wikidata.org/wiki/Q1399341,male,anthropologist; novelist; philosopher; politician; sociologist; teacher; translator; writer,Iran,Tehran,1923-12-02T00:00:00Z,,
Mohammad Reza Ale Ebrahim,https://en.wikipedia.org/wiki/Mohammad_Reza_Ale_Ebrahim,Q5955323,https://www.wikidata.org/wiki/Q5955323,male,writer,Iran,Estahban,1951-10-24T00:00:00Z,,
Nasser Fakouhi,https://en.wikipedia.org/wiki/Nasser_Fakouhi,Q3140273,https://www.wikidata.org/wiki/Q3140273,male,anthropologist; compiler; essayist; sociologist; translator; writer,Iran,Tehran,1956-05-13T00:00:00Z,,
Nematollah Fazeli,https://en.wikipedia.org/wiki/Nematollah_Fazeli,Q5943208,https://www.wikidata.org/wiki/Q5943208,male,anthropologist; writer,Iran,Arak,1964-08-23T00:00:00Z,,
Pedram Khosronejad,https://en.wikipedia.org/wiki/Pedram_Khosronejad,Q18098747,https://www.wikidata.org/wiki/Q18098747,male,anthropologist,,Tehran,1969-01-01T00:00:00Z,,
Sadegh Malek Shahmirzadi,https://en.wikipedia.org/wiki/Sadegh_Malek_Shahmirzadi,Q7397790,https://www.wikidata.org/wiki/Q7397790,male,anthropologist; archaeologist,Iran,Shahmirzad,1940-04-24T00:00:00Z,,
Kamyar Abdi,https://en.wikipedia.org/wiki/Kamyar_Abdi,Q983241,https://www.wikidata.org/wiki/Q983241,male,anthropologist; archaeologist; pedagogue; university teacher,Iran,United States,1969-01-01T00:00:00Z,,
Ali Sami Shirazi,https://en.wikipedia.org/wiki/Ali_Sami_Shirazi,Q5944281,https://www.wikidata.org/wiki/Q5944281,male,academic; archaeologist; essayist; head teacher; historian; municipal clerk; official; poet; professor; writer,Iran,Shiraz,1910-01-01T00:00:00Z,,
Abbas Alizadeh,https://en.wikipedia.org/wiki/Abbas_Alizadeh,Q4663724,https://www.wikidata.org/wiki/Q4663724,male,anthropologist; archaeologist,Iran; United States,Iran,1951-01-01T00:00:00Z,,
Abdul Majid Arfaei,https://en.wikipedia.org/wiki/Abdul_Majid_Arfaei,Q5961564,https://www.wikidata.org/wiki/Q5961564,male,archaeologist; linguist; translator,Iran,Bandar Abbas,1939-09-01T00:00:00Z,,
Massoud Azarnoush,https://en.wikipedia.org/wiki/Massoud_Azarnoush,Q3297810,https://www.wikidata.org/wiki/Q3297810,male,anthropologist; archaeologist,Iran,Kermanshah,1945-03-25T00:00:00Z,,
Firouz Bagherzadeh,https://en.wikipedia.org/wiki/Firouz_Bagherzadeh,Q105336840,https://www.wikidata.org/wiki/Q105336840,male,Near Eastern archaeologist; academic; archaeologist,,Tabriz,1930-05-31T00:00:00Z,,
Fereidoun Biglari,https://en.wikipedia.org/wiki/Fereidoun_Biglari,Q983115,https://www.wikidata.org/wiki/Q983115,male,anthropologist; archaeologist; historian; prehistorian,Iran,Qasr-e Shirin,1970-03-01T00:00:00Z,,
Seifollah Kambakhshfard,https://en.wikipedia.org/wiki/Seifollah_Kambakhshfard,Q5937186,https://www.wikidata.org/wiki/Q5937186,male,archaeologist; writer,Iran,Tehran,1929-03-21T00:00:00Z,,
Yusef Majidzadeh,https://en.wikipedia.org/wiki/Yusef_Majidzadeh,Q7038246,https://www.wikidata.org/wiki/Q7038246,male,anthropologist; archaeologist,France; Iran,Tabriz,1938-02-24T00:00:00Z,,
Ezzat Negahban,https://en.wikipedia.org/wiki/Ezzat_Negahban,Q1062303,https://www.wikidata.org/wiki/Q1062303,male,anthropologist; archaeologist,Iran,Ahvaz,1926-03-01T00:00:00Z,,
Jebrael Nokandeh,https://en.wikipedia.org/wiki/Jebrael_Nokandeh,Q29048977,https://www.wikidata.org/wiki/Q29048977,male,archaeologist,,,1972-07-01T00:00:00Z,,
Shahrokh Razmjou,https://en.wikipedia.org/wiki/Shahrokh_Razmjou,Q7462269,https://www.wikidata.org/wiki/Q7462269,male,anthropologist; archaeologist,Iran,Tehran,1965-01-01T00:00:00Z,,
Alireza Shapour Shahbazi,https://en.wikipedia.org/wiki/Alireza_Shapour_Shahbazi,Q562417,https://www.wikidata.org/wiki/Q562417,male,anthropologist; archaeologist; essayist; historian; professor; writer,Iran,Shiraz,1942-09-04T00:00:00Z,,
Parviz Varjavand,https://en.wikipedia.org/wiki/Parviz_Varjavand,Q3367081,https://www.wikidata.org/wiki/Q3367081,male,anthropologist; archaeologist; politician; writer,Iran,Tehran,1934-01-05T00:00:00Z,,
Rasool Vatandoust,https://en.wikipedia.org/wiki/Rasool_Vatandoust,Q56366314,https://www.wikidata.org/wiki/Q56366314,male,chemist,Iran,Isfahan,1947-07-17T00:00:00Z,,
Esmaeil Yaghmaei,https://en.wikipedia.org/wiki/Esmaeil_Yaghmaei,Q25423883,https://www.wikidata.org/wiki/Q25423883,male,archaeologist,,Tehran,1941-01-01T00:00:00Z,,
Ali Espahbodi,https://en.wikipedia.org/wiki/Ali_Espahbodi,Q31067220,https://www.wikidata.org/wiki/Q31067220,male,economist; politician,Iran,Mashhad,1939-01-01T00:00:00Z,,
Farshad Fatemi,https://en.wikipedia.org/wiki/Farshad_Fatemi,Q83417331,https://www.wikidata.org/wiki/Q83417331,male,economist,,Isfahan,1973-05-15T00:00:00Z,,
Fereydoun Mahdavi,https://en.wikipedia.org/wiki/Fereydoun_Mahdavi,Q73130061,https://www.wikidata.org/wiki/Q73130061,male,banker; civil servant; economist,Iran,Tehran,1932-01-01T00:00:00Z,,
Hassan Ghalibaf Asl,https://en.wikipedia.org/wiki/Hassan_Ghalibaf_Asl,Q18808604,https://www.wikidata.org/wiki/Q18808604,male,economist; manager,Iran,Maragheh,1969-01-01T00:00:00Z,,
Mousa Ghaninejad,https://en.wikipedia.org/wiki/Mousa_Ghaninejad,Q6925976,https://www.wikidata.org/wiki/Q6925976,male,accountant; economist; writer,Iran,Tabriz,1951-01-01T00:00:00Z,,
Nader Habibi,https://en.wikipedia.org/wiki/Nader_Habibi,Q103041648,https://www.wikidata.org/wiki/Q103041648,male,,,,,naderhabibi2,https://x.com/naderhabibi2
Reza Hamzaee,https://en.wikipedia.org/wiki/Reza_Hamzaee,Q51884033,https://www.wikidata.org/wiki/Q51884033,male,economist,,,1951-05-07T00:00:00Z,,
Abdolnaser Hemmati,https://en.wikipedia.org/wiki/Abdolnaser_Hemmati,Q16053240,https://www.wikidata.org/wiki/Q16053240,male,economist,Iran; Pahlavi Iran,Kabudarahang,1957-04-09T00:00:00Z,hemmati_ir,https://x.com/hemmati_ir
Ismael Hossein-zadeh,https://en.wikipedia.org/wiki/Ismael_Hossein-zadeh,Q16730072,https://www.wikidata.org/wiki/Q16730072,male,economist,Iran,,,,
Mohammad Reza Hosseinzadeh,https://en.wikipedia.org/wiki/Mohammad_Reza_Hosseinzadeh,Q24348794,https://www.wikidata.org/wiki/Q24348794,male,banker; economist,,Ardabil,1964-01-01T00:00:00Z,,
Gholam Hossein Jahanshahi,https://en.wikipedia.org/wiki/Gholam_Hossein_Jahanshahi,Q5556856,https://www.wikidata.org/wiki/Q5556856,male,economist; politician,Iran,Tehran,1920-01-01T00:00:00Z,,
Masoud Karbasian,https://en.wikipedia.org/wiki/Masoud_Karbasian,Q36192491,https://www.wikidata.org/wiki/Q36192491,male,economist; politician,,Isfahan,1956-01-01T00:00:00Z,,
Homa Katouzian,https://en.wikipedia.org/wiki/Homa_Katouzian,Q5887326,https://www.wikidata.org/wiki/Q5887326,male,economist; historian; literary critic; professor; writer,Iran,Tehran,1942-11-17T00:00:00Z,,
Firouzeh Khalatbari,https://en.wikipedia.org/wiki/Firouzeh_Khalatbari,Q125599863,https://www.wikidata.org/wiki/Q125599863,female,economist,,,,,
Sadeq Khalilian,https://en.wikipedia.org/wiki/Sadeq_Khalilian,Q5736133,https://www.wikidata.org/wiki/Q5736133,male,economist; politician,Iran,Ahvaz,1959-08-08T00:00:00Z,news,https://x.com/news
Farid Khavari,https://en.wikipedia.org/wiki/Farid_Khavari,Q5435255,https://www.wikidata.org/wiki/Q5435255,male,economist,United States,Yazd,1943-02-25T00:00:00Z,,
Tahmasb Mazaheri,https://en.wikipedia.org/wiki/Tahmasb_Mazaheri,Q2388313,https://www.wikidata.org/wiki/Q2388313,male,banker; economist; politician,Iran,Tehran,1953-02-12T00:00:00Z,,
Abbas Mirakhor,https://en.wikipedia.org/wiki/Abbas_Mirakhor,Q4663773,https://www.wikidata.org/wiki/Q4663773,male,economist,,,1941-07-01T00:00:00Z,,
Mohammad-Ali Molavi,https://en.wikipedia.org/wiki/Mohammad-Ali_Molavi,Q56366534,https://www.wikidata.org/wiki/Q56366534,male,economist,,Tabriz,1918-09-26T00:00:00Z,,
Saeed Moshiri,https://en.wikipedia.org/wiki/Saeed_Moshiri,Q5877370,https://www.wikidata.org/wiki/Q5877370,male,economist,Iran,,1957-01-01T00:00:00Z,,
Mohammad Nahavandian,https://en.wikipedia.org/wiki/Mohammad_Nahavandian,Q5962247,https://www.wikidata.org/wiki/Q5962247,male,economist; politician,Iran,Tehran,1954-02-06T00:00:00Z,Nahavandian_ir,https://x.com/Nahavandian_ir
Masoud Nili,https://en.wikipedia.org/wiki/Masoud_Nili,Q15127464,https://www.wikidata.org/wiki/Q15127464,male,economist,Iran,Hamadan,1955-02-14T00:00:00Z,,
Mohammad Bagher Nobakht,https://en.wikipedia.org/wiki/Mohammad_Bagher_Nobakht,Q5766008,https://www.wikidata.org/wiki/Q5766008,male,economist; politician,Iran,Rasht,1950-12-13T00:00:00Z,,
Alireza Nobari,https://en.wikipedia.org/wiki/Alireza_Nobari,Q4725141,https://www.wikidata.org/wiki/Q4725141,male,economist,Iran,Tehran,1947-01-01T00:00:00Z,,
Mohsen Nourbakhsh,https://en.wikipedia.org/wiki/Mohsen_Nourbakhsh,Q3319157,https://www.wikidata.org/wiki/Q3319157,male,economist; politician,Iran,Isfahan,1948-05-18T00:00:00Z,,
Kazem Oraee,https://en.wikipedia.org/wiki/Kazem_Oraee,Q12064890,https://www.wikidata.org/wiki/Q12064890,male,economist; engineer,,,1954-01-01T00:00:00Z,,
M. Hashem Pesaran,https://en.wikipedia.org/wiki/M._Hashem_Pesaran,Q2856393,https://www.wikidata.org/wiki/Q2856393,male,economist; professor,Iran,Shiraz,1946-03-30T00:00:00Z,,
Ali-Ashraf Abdollah Porihoseini,https://en.wikipedia.org/wiki/Ali-Ashraf_Abdollah_Porihoseini,Q16051988,https://www.wikidata.org/wiki/Q16051988,male,economist; politician,Iran,Tabriz,1961-01-01T00:00:00Z,,
Farhad Rahbar,https://en.wikipedia.org/wiki/Farhad_Rahbar,Q5435150,https://www.wikidata.org/wiki/Q5435150,male,economist; politician,Iran,Semnan,1959-10-05T00:00:00Z,,
Fariborz Raisdana,https://en.wikipedia.org/wiki/Fariborz_Raisdana,Q5435227,https://www.wikidata.org/wiki/Q5435227,male,economist; university teacher,Iran,Tehran,1945-01-19T00:00:00Z,,
Mohammad Sattarifar,https://en.wikipedia.org/wiki/Mohammad_Sattarifar,Q6892402,https://www.wikidata.org/wiki/Q6892402,male,economist; politician,Iran,Isfahan,1952-01-01T00:00:00Z,,
Valiollah Seif,https://en.wikipedia.org/wiki/Valiollah_Seif,Q15096107,https://www.wikidata.org/wiki/Q15096107,male,accountant; banker; economist; politician,Iran,Nahavand,1952-01-01T00:00:00Z,,
Manuchehr Shahrokhi,https://en.wikipedia.org/wiki/Manuchehr_Shahrokhi,Q6752343,https://www.wikidata.org/wiki/Q6752343,male,economist; writer,Iran,,,,
Ebrahim Sheibani,https://en.wikipedia.org/wiki/Ebrahim_Sheibani,Q5331989,https://www.wikidata.org/wiki/Q5331989,male,diplomat; economist,Iran,Garmeh,1948-01-01T00:00:00Z,,
Gholam Hosein Shiri Aliabad,https://en.wikipedia.org/wiki/Gholam_Hosein_Shiri_Aliabad,Q17515904,https://www.wikidata.org/wiki/Q17515904,male,economist; politician,Iran,Hashtrud,1961-04-30T00:00:00Z,,
Mohammad Reza Tabesh,https://en.wikipedia.org/wiki/Mohammad_Reza_Tabesh,Q5947234,https://www.wikidata.org/wiki/Q5947234,male,economist; politician,Iran,Ardakan,1958-09-27T00:00:00Z,,
Mohammad Tabibian,https://en.wikipedia.org/wiki/Mohammad_Tabibian,Q5695129,https://www.wikidata.org/wiki/Q5695129,male,economist,Iran,,1948-01-01T00:00:00Z,,
Hossein Abdoh Tabrizi,https://en.wikipedia.org/wiki/Hossein_Abdoh_Tabrizi,Q15127458,https://www.wikidata.org/wiki/Q15127458,male,academic; economist,Iran,Tehran,1951-09-04T00:00:00Z,,
Gholamreza Tajgardoon,https://en.wikipedia.org/wiki/Gholamreza_Tajgardoon,Q16049901,https://www.wikidata.org/wiki/Q16049901,male,economist,Iran,Dogonbadan,1966-08-01T00:00:00Z,,
Ali Tayebnia,https://en.wikipedia.org/wiki/Ali_Tayebnia,Q5719915,https://www.wikidata.org/wiki/Q5719915,male,economist; writer,Iran,Isfahan,1960-04-05T00:00:00Z,,
Mehrdad Vahabi,https://en.wikipedia.org/wiki/Mehrdad_Vahabi,Q109550523,https://www.wikidata.org/wiki/Q109550523,male,economist,,,1963-06-19T00:00:00Z,,
Mohammad-Javad Vahaji,https://en.wikipedia.org/wiki/Mohammad-Javad_Vahaji,Q64010443,https://www.wikidata.org/wiki/Q64010443,male,economist,,,,,
Jamileh Alamolhoda,https://en.wikipedia.org/wiki/Jamileh_Alamolhoda,Q107312007,https://www.wikidata.org/wiki/Q107312007,female,lecturer; writer,Iran,Mashhad,1965-01-01T00:00:00Z,,
Khosrow Bagheri,https://en.wikipedia.org/wiki/Khosrow_Bagheri,Q15805877,https://www.wikidata.org/wiki/Q15805877,male,academic; philosopher; translator; university teacher,Iran,Tehran,1957-01-01T00:00:00Z,,
